antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'masura', 'freedecor'})",frozenset({'irisk'}),0.01762172703081517,0.308669686566861,0.01207621523898515,0.6853025936599423,2.2201810656632093,0.00663692227961665,2.1968096956162926,0.5594446670026039
"frozenset({'milv', 'freedecor'})",frozenset({'irisk'}),0.01974445956651567,0.308669686566861,0.0126754555241829,0.6419753086419754,2.07981326505451,0.0065809393783544485,1.9309570823477336,0.5296451610846414
"frozenset({'irisk', 'freedecor'})",frozenset({'runail'}),0.035202827601616936,0.35965589388368646,0.026610331308781408,0.7559145989613386,2.1017717541028347,0.013949426880488558,2.6234428744670706,0.5433379765527864
"frozenset({'freedecor', 'runail'})",frozenset({'irisk'}),0.038432631172682766,0.308669686566861,0.026610331308781408,0.6923890063424947,2.243138981490222,0.014747343090769647,2.2474174450438125,0.5763466661893356
"frozenset({'masura', 'freedecor'})",frozenset({'runail'}),0.01762172703081517,0.35965589388368646,0.013345792114404112,0.7573487031700288,2.1057591882950124,0.007008034127361962,2.6389478007406266,0.5345312543496342
"frozenset({'milv', 'freedecor'})",frozenset({'runail'}),0.01974445956651567,0.35965589388368646,0.013112189969327023,0.6640946502057614,1.8464723128394809,0.006010978714681525,1.9063230356663305,0.46766045925646593
"frozenset({'irisk', 'haruyama'})",frozenset({'grattol'}),0.01899287005626765,0.17418594730748135,0.010014422393304759,0.5272727272727272,3.0270681155579116,0.006706131330465882,1.7469143422341737,0.6826121043093808
"frozenset({'haruyama', 'grattol'})",frozenset({'irisk'}),0.017469377805764894,0.308669686566861,0.010014422393304759,0.5732558139534883,1.857182091087248,0.004622155021481231,1.6200110886989088,0.46975618509449646
"frozenset({'runail', 'haruyama'})",frozenset({'grattol'}),0.023238335127668652,0.17418594730748135,0.01201527554896504,0.5170454545454545,2.9683534322820035,0.007967484130903356,1.7099208620456854,0.6788891466233673
"frozenset({'haruyama', 'grattol'})",frozenset({'runail'}),0.017469377805764894,0.35965589388368646,0.01201527554896504,0.6877906976744186,1.9123576434336196,0.005732310858640835,2.051009054972177,0.4855678277832009
"frozenset({'ingarden', 'grattol'})",frozenset({'irisk'}),0.04535944260496862,0.308669686566861,0.02879400353450202,0.6347962382445141,2.05655516518306,0.014792918602778838,1.8929988839928873,0.538160641987918
"frozenset({'ingarden', 'grattol'})",frozenset({'runail'}),0.04535944260496862,0.35965589388368646,0.03252148124073209,0.716972682489924,1.9934962687467999,0.01620769036457633,2.262481628097672,0.5220485959467944
