antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'1487580007256556476', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.01731844586402215,0.12616949275231185,0.010423641397781357,0.6018808777429467,4.770415293057586,0.00823858186785931,2.1948971008819886,0.8043039390814336
"frozenset({'1487580007256556476', '1487580009286598681'})",frozenset({'1487580009445982239'}),0.021860692375902567,0.12616949275231185,0.01258618505582801,0.5757450331125828,4.563266607109612,0.009828032587546052,2.059682444400405,0.79831035579319
"frozenset({'1487580009471148064', '1487580007256556476'})",frozenset({'1487580009445982239'}),0.015997394089650556,0.12616949275231185,0.010830814889882192,0.6770361990950226,5.366084814370604,0.00881243179223215,2.7056608350506344,0.8268721919741884
"frozenset({'1487580007281722301', '1487580007675986893'})",frozenset({'1487580009286598681'}),0.019698148717855916,0.14703487214752348,0.010061709404802837,0.5107946715663757,3.473969569979859,0.00716539462652999,1.743572848201729,0.7264546712654336
"frozenset({'1487580007281722301', '1487580008145748965'})",frozenset({'1487580009286598681'}),0.019037622830670117,0.14703487214752348,0.010912249588302359,0.57319391634981,3.8983535536706646,0.008113055149402004,1.9984839966610368,0.757910259917904
"frozenset({'1487580007281722301', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.019037622830670117,0.12616949275231185,0.010052661104978374,0.528041825095057,4.185178315107251,0.007650693889222894,1.8514998864543162,0.7758315429749848
"frozenset({'1487580009311764506', '1487580007281722301'})",frozenset({'1487580009286598681'}),0.016205504985613205,0.14703487214752348,0.011346567979876581,0.7001675041876047,4.761914598634196,0.00896379362623089,2.8448054822789297,0.8030136759276328
"frozenset({'1487580007281722301', '1487580009387261981'})",frozenset({'1487580009286598681'}),0.019824824915398397,0.14703487214752348,0.010134095803398541,0.5111821086261981,3.476604571147702,0.0072191552066159,1.744954804038073,0.7267711420052249
"frozenset({'1487580009445982239', '1487580007281722301'})",frozenset({'1487580009286598681'}),0.024566134023417,0.14703487214752348,0.013536256537396624,0.551012891344383,3.747498013882986,0.009924178162104579,1.8997541608855404,0.7516196854621082
"frozenset({'1487580009311764506', '1487580007675986893'})",frozenset({'1487580009286598681'}),0.01689317577227239,0.14703487214752348,0.011780886371450805,0.6973754686663095,4.74292566437312,0.009297000431609092,2.81855910389482,0.8027201654316704
"frozenset({'1487580009471148064', '1487580007675986893'})",frozenset({'1487580009445982239'}),0.01986101811469625,0.12616949275231185,0.012459508858285529,0.6273348519362186,4.972159578764129,0.009953654277209826,2.3448141361964248,0.815068232652136
"frozenset({'1487580009605365797', '1487580007675986893'})",frozenset({'1487580009445982239'}),0.019906259613818564,0.12616949275231185,0.011844224470222046,0.595,4.715878514056224,0.009332661792150726,2.1576061907350326,0.8039541524248318
"frozenset({'1487580010100293687', '1487580007675986893'})",frozenset({'1487580009445982239'}),0.02113682838994553,0.12616949275231185,0.01088510468882897,0.5149828767123288,4.081675098142079,0.008218281772476877,1.801648777520388,0.771305499723358
"frozenset({'1487580008187692007', '1487580009286598681'})",frozenset({'1487580008145748965'}),0.023154599250800774,0.09531479035089306,0.011871369369695434,0.5127002735443532,5.379021153557512,0.009664393596446413,1.8565272265373411,0.8333893665368448
"frozenset({'1487580009445982239', '1487580008187692007'})",frozenset({'1487580008145748965'}),0.018729980636638374,0.09531479035089306,0.011111312184440544,0.5932367149758455,6.223973349696269,0.00932606800678307,2.22410734438676,0.8553516514436915
"frozenset({'1487580009311764506', '1487580008145748965'})",frozenset({'1487580009286598681'}),0.017734667655947448,0.14703487214752348,0.012549991856530157,0.7076530612244898,4.812824678178964,0.009942377265159105,2.9176468596699023,0.8065252676653015
"frozenset({'1487580009387261981', '1487580008145748965'})",frozenset({'1487580009286598681'}),0.018974284731898876,0.14703487214752348,0.010179337302520856,0.5364806866952789,3.6486629250577747,0.007389455772875398,1.8401932850891392,0.7399673494987135
"frozenset({'1487580009445982239', '1487580008145748965'})",frozenset({'1487580009286598681'}),0.03408494543875206,0.14703487214752348,0.017490363560686947,0.513140430050438,3.489923326050111,0.012478687965944724,1.7519736295639472,0.7386371608818996
"frozenset({'1487580009605365797', '1487580008145748965'})",frozenset({'1487580009286598681'}),0.019779583416276083,0.14703487214752348,0.010360303299010117,0.5237877401646843,3.5623368287704973,0.007452014780266687,1.791144831398188,0.7337996393748024
"frozenset({'1487580009471148064', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.02184259577625364,0.12616949275231185,0.013825802131779438,0.6329743164871583,5.016857107682713,0.011069932902295727,2.3808429396116475,0.8185513039024279
"frozenset({'1487580009605365797', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.019779583416276083,0.12616949275231185,0.012441412258636602,0.6290027447392498,4.985379040669278,0.009945832252153008,2.355355719905606,0.8155445784507556
"frozenset({'1487580010100293687', '1487580008145748965'})",frozenset({'1487580009445982239'}),0.01792468195226117,0.12616949275231185,0.010269820300765486,0.5729429581019687,4.5410577914166215,0.008008272271102176,2.046168126309303,0.794019538760184
"frozenset({'1487580009445982239', '1487580008187692007'})",frozenset({'1487580009286598681'}),0.018729980636638374,0.14703487214752348,0.010496027796377061,0.5603864734299517,3.811248755109625,0.007742067488143347,1.9402613347853042,0.7516980965293393
"frozenset({'1487580008263189483', '1783999067156644376'})",frozenset({'1487580008246412266'}),0.012450460558461066,0.1030058452016866,0.01070413869233971,0.8597383720930233,8.346500826333164,0.009421668479365165,6.395150036282277,0.8912862369051413
"frozenset({'1487580009311764506', '1487580009387261981'})",frozenset({'1487580009286598681'}),0.01431441032230044,0.14703487214752348,0.010152192403047468,0.7092288242730721,4.823541612369931,0.008047474911440831,2.9334583310056916,0.8041950288363724
"frozenset({'1487580009311764506', '1487580009445982239'})",frozenset({'1487580009286598681'}),0.02255741146238622,0.14703487214752348,0.015952152590528238,0.7071801042920175,4.809608047147396,0.0126354264801772,2.912934333885237,0.8103625305742785
"frozenset({'1487580009311764506', '1487580010100293687'})",frozenset({'1487580009286598681'}),0.015943104290703777,0.14703487214752348,0.010830814889882192,0.6793416572077186,4.62027577054047,0.008486622588863929,2.6600434606656,0.7962575194960196
"frozenset({'1487580009445982239', '1487580009387261981'})",frozenset({'1487580009286598681'}),0.02277457065817333,0.14703487214752348,0.012215204763025027,0.5363528009535161,3.647793160355735,0.008866548678085772,1.839685712771794,0.7427781018488512
"frozenset({'1487580009471148064', '1487580009286598681'})",frozenset({'1487580009445982239'}),0.023299372047992182,0.12616949275231185,0.014821115112470367,0.636116504854369,5.041761609544976,0.011881445159727801,2.401401874239912,0.8207802931129131
"frozenset({'1487580009445982239', '1487580009605365797'})",frozenset({'1487580009286598681'}),0.02741634846812284,0.14703487214752348,0.013825802131779438,0.5042904290429042,3.4297335161208427,0.009794642840017045,1.7206952978648493,0.7284022889587869
"frozenset({'1487580009605365797', '1487580009286598681'})",frozenset({'1487580009445982239'}),0.022376445465896958,0.12616949275231185,0.013825802131779438,0.6178730287100687,4.897166622703626,0.011002577357747451,2.286754332723315,0.8140150543246113
"frozenset({'1487580009445982239', '1487580010100293687'})",frozenset({'1487580009286598681'}),0.025543350404459004,0.14703487214752348,0.013301000741960585,0.5207226354941551,3.541490721818033,0.009545237481021564,1.7796899895990694,0.7364442856858608
"frozenset({'1487580009471148064', '1487580009605365797'})",frozenset({'1487580009445982239'}),0.017571798259107114,0.12616949275231185,0.012540943556705694,0.713697219361483,5.656654424081496,0.010323918683608194,3.0521202249550545,0.8379411935446419
"frozenset({'1487580005092295511', '1487580005671109489', '1487580005595612013'})",frozenset({'1487580005268456287'}),0.01598834578982609,0.17915633652436708,0.01092129788812682,0.6830786644029428,3.8127519107315373,0.008056884429336789,2.590054916716863,0.7497088523948625
"frozenset({'1487580005671109489', '1487580005595612013', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.014821115112470367,0.2124359832787419,0.01092129788812682,0.7368742368742368,3.468688427926864,0.0077727597259217565,2.993108722481254,0.7224135690227287
"frozenset({'1487580005092295511', '1487580006317032337', '1487580005595612013'})",frozenset({'1487580005268456287'}),0.019462892922419876,0.17915633652436708,0.013780560632657124,0.7080427708042771,3.952094492108439,0.010293660038510346,2.8115202549937686,0.7617963739509465
"frozenset({'1487580006317032337', '1487580005595612013', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.017761812555420836,0.2124359832787419,0.013780560632657124,0.7758532857870606,3.6521745224727136,0.010007312517633595,3.5136094655087033,0.7393222246527256
"frozenset({'1487580005092295511', '1487580005595612013', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.017671329557176207,0.17915633652436708,0.0128576340505619,0.7275985663082437,4.061249411679519,0.009691703385583445,3.0133602909171255,0.7673300982658002
"frozenset({'1487580005595612013', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.01677554787455437,0.2124359832787419,0.0128576340505619,0.7664509169363538,3.607914747336739,0.009293904042791333,3.372156321018966,0.7351643734616112
"frozenset({'1487580005092295511', '1487580005595612013', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.014974936209486237,0.17915633652436708,0.010876056389004506,0.7262839879154079,4.053911806890659,0.00819320167802686,2.998887997907666,0.7647771673759366
"frozenset({'1487580005595612013', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.013997719828444236,0.2124359832787419,0.010876056389004506,0.7769877181641888,3.6575146365137496,0.007902437013588611,3.531482706863149,0.7369052881629606
"frozenset({'1487580005092295511', '1487580005595612013', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.019661955518558063,0.17915633652436708,0.014196782424582421,0.7220432581684307,4.0302412528413445,0.010674218504972497,2.9531345707492553,0.766955745698338
"frozenset({'1487580005595612013', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.018666642537867133,0.2124359832787419,0.014196782424582421,0.7605428986912264,3.58010393038406,0.010231315862537827,3.288956612339991,0.7343870403643457
"frozenset({'1487580009445982239', '1487580005092295511', '1487580005595612013'})",frozenset({'1487580005268456287'}),0.01664887167701189,0.17915633652436708,0.012341880960567509,0.7413043478260869,4.137751207729468,0.009359130103649763,3.173009119317572,0.7711618044189731
"frozenset({'1487580009445982239', '1487580005595612013', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.015662606996145426,0.2124359832787419,0.012341880960567509,0.7879838243789716,3.709276612263191,0.009014579642632853,3.714641179685279,0.7420277435793106
"frozenset({'1487580005092295511', '1487580005595612013', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.015843572992634683,0.17915633652436708,0.011337519680052118,0.7155910908052542,3.9942270794755093,0.008499043185235285,2.8861390657546853,0.7617068287262115
"frozenset({'1487580005595612013', '1602943681873052386', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.01440489332054507,0.2124359832787419,0.011337519680052118,0.7870603015075377,3.7049293126335314,0.008277402003476745,3.6985307215936367,0.7407598844461777
"frozenset({'1487580005092295511', '1487580005671109489', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.014875404911417145,0.17915633652436708,0.010441737997430282,0.7019464720194647,3.9180666764973333,0.007776714949184209,2.7540142505182454,0.7560181583347472
"frozenset({'1487580005671109489', '1487580006317032337', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.01346387013880092,0.2124359832787419,0.010441737997430282,0.775537634408602,3.650688656596383,0.007581527505756818,3.508668433776142,0.735988330052737
"frozenset({'1487580005092295511', '1487580005671109489', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.014486328018965237,0.17915633652436708,0.010306013500063337,0.7114303560274827,3.971003034719461,0.007710696042495233,2.84452533598374,0.7591720715106959
"frozenset({'1487580005671109489', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.01352720823757216,0.2124359832787419,0.010306013500063337,0.7618729096989966,3.5863646918014185,0.007432347717098398,3.3073264185344957,0.7310552516336795
"frozenset({'1487580005092295511', '1487580005671109489', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.01653124377929387,0.17915633652436708,0.011599920374961544,0.7016967706622879,3.9166729141441783,0.008638243301272022,2.7517089415962954,0.757198694531583
"frozenset({'1487580005671109489', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.015418302900884924,0.2124359832787419,0.011599920374961544,0.7523474178403755,3.541525339674701,0.008324518037722576,3.1801163139645103,0.7288737881788692
"frozenset({'1487580005092295511', '1487580006317032337', '1487580007256556476'})",frozenset({'1487580005268456287'}),0.014658245715630033,0.17915633652436708,0.010848911489531116,0.7401234567901234,4.131159807956104,0.00822279388724484,3.1585908190748806,0.769212533031078
"frozenset({'1487580005092295511', '1487580007256556476', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.019110009229265822,0.14411227130422194,0.010848911489531116,0.5677083333333333,3.9393476224859247,0.008094924654856974,1.9798848663805946,0.7606876087802444
"frozenset({'1487580006317032337', '1487580007256556476', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.013282904142311659,0.2124359832787419,0.010848911489531116,0.8167574931880109,3.8447229164389043,0.008027144687261865,4.297932998315268,0.749863599461419
"frozenset({'1487580005092295511', '1487580007281722301', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.015291626703342442,0.17915633652436708,0.011672306773557248,0.7633136094674555,4.260600681369912,0.008932714953888232,3.4680644781845475,0.7771755900712967
"frozenset({'1487580007281722301', '1487580006317032337', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.014305362022475976,0.2124359832787419,0.011672306773557248,0.8159392789373814,3.840871336127503,0.008633333126154191,4.278827183629928,0.7503768233015412
"frozenset({'1487580005092295511', '1487580006317032337', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.0231726958504497,0.17915633652436708,0.016793644474203298,0.7247169074580243,4.045164806992219,0.012642109178243327,2.9818164853348885,0.7706493054546303
"frozenset({'1487580006317032337', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.021145876689769992,0.2124359832787419,0.016793644474203298,0.7941805733846813,3.7384465716555164,0.012301499367320981,3.8264804720947625,0.7483333826068636
"frozenset({'1487580005092295511', '1487580006317032337', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.020241046707323695,0.17915633652436708,0.01437774842107168,0.7103263299061242,3.9648406731598502,0.010751436645568964,2.8336840666589356,0.7632316632477619
"frozenset({'1487580005092295511', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.028004487956712933,0.14411227130422194,0.01437774842107168,0.5134087237479806,3.5625607666967616,0.010341958054918051,1.7589458966224656,0.7400271139518689
"frozenset({'1487580006317032337', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.018359000343835395,0.2124359832787419,0.01437774842107168,0.7831444061113848,3.686496016467247,0.010477636131014247,3.6317440680168906,0.7423688542207104
"frozenset({'1487580005092295511', '1487580006317032337', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.02665629128286795,0.17915633652436708,0.018992381331547802,0.7124915139171758,3.9769261179342643,0.014216737839982759,2.8550241234937594,0.7690495233993051
"frozenset({'1487580006317032337', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.024339926527805426,0.2124359832787419,0.018992381331547802,0.7802973977695167,3.6730942928141856,0.013821705106681122,3.584682241929245,0.7459052577214222
"frozenset({'1487580005092295511', '1487580006317032337', '1487580009387261981'})",frozenset({'1487580005268456287'}),0.016350277782804613,0.17915633652436708,0.01276715105231727,0.7808522412838959,4.358496363748162,0.009837895183594243,3.7456174239910807,0.7833714160212597
"frozenset({'1487580006317032337', '1487580009387261981', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.01561736549702311,0.2124359832787419,0.01276715105231727,0.8174971031286211,3.8482044826462625,0.009449460656733667,4.315350770986957,0.7518809487440425
"frozenset({'1487580006317032337', '1487580009387261981'})","frozenset({'1487580005092295511', '1487580005268456287'})",0.02450279592464576,0.1193832678839646,0.01276715105231727,0.5210487444608567,4.3645039518209,0.009841927202539168,1.8386353975098102,0.790242026832648
"frozenset({'1487580009445982239', '1487580005092295511', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.025434770806565445,0.17915633652436708,0.01847662824155341,0.7264318747776591,4.054737269529158,0.013919827883512224,3.00050915218466,0.7730369128995233
"frozenset({'1487580009445982239', '1487580005092295511', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.034012559040156355,0.14411227130422194,0.01847662824155341,0.5432295823357276,3.769488728610532,0.013575001105407533,1.8737809971854569,0.7605813515056049
"frozenset({'1487580009445982239', '1487580006317032337', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.023426048245534663,0.2124359832787419,0.01847662824155341,0.7887215140981073,3.712749139411135,0.013500092648178008,3.7276110407519862,0.748184819401306
"frozenset({'1487580009605365797', '1487580006317032337', '1487580005092295511'})",frozenset({'1487580005268456287'}),0.013536256537396624,0.17915633652436708,0.010333158399536727,0.7633689839572192,4.2609097661103,0.007908052268042733,3.4688760467783797,0.7758098985532282
"frozenset({'1487580009605365797', '1487580006317032337', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.012848585750737437,0.2124359832787419,0.010333158399536727,0.804225352112676,3.7857303630968877,0.007603656451837587,4.02280900627405,0.7454278723488343
"frozenset({'1487580009605365797', '1487580005092295511', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.018657594238042672,0.14411227130422194,0.010333158399536727,0.553831231813773,3.8430539384438105,0.0076443701168198335,1.9183048875768416,0.7538554054768044
"frozenset({'1487580005092295511', '1487580010100293687', '1487580006317032337'})",frozenset({'1487580005268456287'}),0.014613004216507719,0.17915633652436708,0.011228940082158563,0.7684210526315789,4.289108984582668,0.00861092778111391,3.544552183190232,0.7782235265541698
"frozenset({'1487580005092295511', '1487580010100293687', '1487580005268456287'})",frozenset({'1487580006317032337'}),0.022068803271865216,0.14411227130422194,0.011228940082158563,0.5088150881508815,3.5306853715237723,0.008048554717684023,1.742495968521705,0.7329440706140589
"frozenset({'1487580010100293687', '1487580006317032337', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.01361769123581679,0.2124359832787419,0.011228940082158563,0.8245847176079735,3.88156801348488,0.008336052454491517,4.489711534717779,0.7526211176508213
"frozenset({'1487580005092295511', '1487580006317032337', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.02120016648871677,0.17915633652436708,0.015173998805624422,0.7157490396927015,3.9951087054928274,0.01137585464379927,2.8877427980831936,0.7659318015224948
"frozenset({'1487580006317032337', '1602943681873052386', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.018539966340324652,0.2124359832787419,0.015173998805624422,0.8184480234260615,3.8526807501917313,0.011235442826162777,4.3379534146824135,0.7544275322903318
"frozenset({'1487580009445982239', '1487580005092295511', '1487580007256556476'})",frozenset({'1487580005268456287'}),0.014775873613348051,0.17915633652436708,0.010939394487775747,0.7403551745254133,4.132453190818163,0.008292203102261248,3.161409675603086,0.7693812683516233
"frozenset({'1487580009445982239', '1487580007256556476', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.013481966738449844,0.2124359832787419,0.010939394487775747,0.8114093959731544,3.8195478160048166,0.008075339627161861,4.17605119186717,0.7482771516520763
"frozenset({'1487580005092295511', '1487580007256556476', '1487580005268456287'})",frozenset({'1487580009445982239'}),0.019110009229265822,0.12616949275231185,0.010939394487775747,0.5724431818181818,4.537096641435872,0.00852829431682728,2.0437763358882806,0.7947830435616793
"frozenset({'1487580005092295511', '1487580007281722301', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.01795182685173456,0.17915633652436708,0.013337193941258438,0.7429435483870969,4.146900761648746,0.010121010408581913,3.1932428006581492,0.7727279353137568
"frozenset({'1487580005092295511', '1487580007281722301', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.025308094609022964,0.14703487214752348,0.013337193941258438,0.5269932070075081,3.5841375539726634,0.009616021486123318,1.803283040516536,0.73971359274437
"frozenset({'1487580007281722301', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.016694113176134204,0.2124359832787419,0.013337193941258438,0.7989159891598916,3.76073759647214,0.009790763593719767,3.9165919429938576,0.7465578366558728
"frozenset({'1487580009445982239', '1487580005092295511', '1487580007281722301'})",frozenset({'1487580005268456287'}),0.014993032809135163,0.17915633652436708,0.011455147577770136,0.764031382015691,4.264607084727785,0.00876905074629584,3.4786136838340753,0.7771638522815585
"frozenset({'1487580009445982239', '1487580007281722301', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.014079154526864403,0.2124359832787419,0.011455147577770136,0.813624678663239,3.8299758172120217,0.008464228542122346,4.225688310407851,0.7494534161263751
"frozenset({'1487580005092295511', '1487580007675986893', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.017906585352612244,0.17915633652436708,0.01312908304529579,0.7331985851440121,4.092507132977067,0.009921004813860887,3.0766091098831017,0.7694288495830363
"frozenset({'1487580007675986893', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.016811741073852225,0.2124359832787419,0.01312908304529579,0.7809472551130248,3.676153366580683,0.00955766429964438,3.595316813435129,0.740424351123764
"frozenset({'1487580005092295511', '1487580007675986893', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.021607339980817604,0.17915633652436708,0.01565355869632096,0.7244556113902847,4.043706326244014,0.01178246682332119,2.9789888577200774,0.7693251914175241
"frozenset({'1487580007675986893', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.020268191606797083,0.2124359832787419,0.01565355869632096,0.7723214285714285,3.6355490094069824,0.011347865483049079,3.4591047008933677,0.7399355352370108
"frozenset({'1487580005092295511', '1487580009387261981', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.013409580339854142,0.17915633652436708,0.010459834597079208,0.7800269905533063,4.353890047574257,0.008057423309061763,3.731565365861618,0.7807904084502233
"frozenset({'1487580009387261981', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.012812392551439584,0.2124359832787419,0.010459834597079208,0.8163841807909604,3.8429656228237232,0.007738021387260912,4.289194798758851,0.7493857213328642
"frozenset({'1487580009387261981', '1487580007675986893'})","frozenset({'1487580005092295511', '1487580005268456287'})",0.01974339021697823,0.1193832678839646,0.010459834597079208,0.529789184234647,4.437717224741907,0.00810280415386805,1.8728125823364414,0.790261356569003
"frozenset({'1487580009445982239', '1487580005092295511', '1487580007675986893'})",frozenset({'1487580005268456287'}),0.020548688901355434,0.17915633652436708,0.015128757306502108,0.7362395420519595,4.109480894368609,0.011447329482556348,3.1120800663658805,0.7725348411260213
"frozenset({'1487580009445982239', '1487580007675986893', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.019336216724877394,0.2124359832787419,0.015128757306502108,0.782405240992045,3.683016544167256,0.011021049093661923,3.619407104802858,0.7428472914685297
"frozenset({'1487580005092295511', '1487580007675986893', '1602943681873052386'})",frozenset({'1487580005268456287'}),0.020765848097142547,0.17915633652436708,0.014884453211241608,0.7167755991285403,4.000838669923637,0.011164119941336051,2.898209550271657,0.7659581770355014
"frozenset({'1487580005268456287', '1487580007675986893', '1602943681873052386'})",frozenset({'1487580005092295511'}),0.018612352738920358,0.2124359832787419,0.014884453211241608,0.7997083130772971,3.7644673032062665,0.010930519756018277,3.932085394164146,0.7482855196308429
"frozenset({'1487580005092295511', '1487580009286598681', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.019815776615573932,0.17915633652436708,0.014287265422827052,0.7210045662100457,4.024443568101103,0.010737143478995605,2.9421401358619255,0.7667114263116371
"frozenset({'1487580005092295511', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.028004487956712933,0.14703487214752348,0.014287265422827052,0.5101777059773829,3.469773520566671,0.010169629116554904,1.7413766957146537,0.7323045659516155
"frozenset({'1487580009286598681', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.018313758844713077,0.2124359832787419,0.014287265422827052,0.7801383399209487,3.6723455597318093,0.010396764055120673,3.5820889209973643,0.7412699094458204
"frozenset({'1487580009445982239', '1487580005092295511', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.01880236703523408,0.17915633652436708,0.013807705532130513,0.7343599615014437,4.098989607334169,0.01043914233611145,3.0900600230115307,0.7705251359322947
"frozenset({'1487580009445982239', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.01768037785700067,0.2124359832787419,0.013807705532130513,0.7809621289662232,3.676223382276559,0.01005175707733888,3.5955609548442493,0.7410843610110842
"frozenset({'1487580005092295511', '1602943681873052386', '1487580008145748965'})",frozenset({'1487580005268456287'}),0.014341555221773829,0.17915633652436708,0.010459834597079208,0.7293375394321766,4.07095586782653,0.007890454103484303,3.032720761326056,0.7653335180759502
"frozenset({'1602943681873052386', '1487580008145748965', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.012758102752492806,0.2124359832787419,0.010459834597079208,0.8198581560283688,3.8593186680272282,0.007749554494082175,4.371910486523518,0.7504613694719545
"frozenset({'1487580009311764506', '1487580005092295511', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.02044010930346188,0.17915633652436708,0.013409580339854142,0.656042496679947,3.6618436690946656,0.00974760523888828,2.38646825713186,0.7420817515410356
"frozenset({'1487580009311764506', '1487580005092295511', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.019300023525579545,0.14703487214752348,0.013409580339854142,0.6947960618846695,4.725382841068917,0.010571803848326358,2.794738276051202,0.8038920709070735
"frozenset({'1487580009311764506', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.017779909155069763,0.2124359832787419,0.013409580339854142,0.7541984732824428,3.5502388137928707,0.009632487855890192,3.204064788524374,0.7313318209344261
"frozenset({'1487580009311764506', '1487580005268456287'})","frozenset({'1487580005092295511', '1487580009286598681'})",0.02602291029515554,0.06251470348721475,0.013409580339854142,0.5152990264255911,8.242845245694527,0.011782765818878105,1.9341518742975397,0.902159482471022
"frozenset({'1487580005092295511', '1487580009387261981', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.017571798259107114,0.17915633652436708,0.013346242241082901,0.7595262615859939,4.23946077666469,0.01019814323883602,3.4134440995068083,0.7777880806445974
"frozenset({'1487580009387261981', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.016540292079118335,0.2124359832787419,0.013346242241082901,0.8068927789934355,3.798286742856994,0.009832489029537811,4.078376834465892,0.7491139689772343
"frozenset({'1487580009445982239', '1487580005092295511', '1487580009286598681'})",frozenset({'1487580005268456287'}),0.02429468502868311,0.17915633652436708,0.017517508460160335,0.7210428305400371,4.02465714876888,0.01316496169340808,2.9425437068519007,0.7702444773610372
"frozenset({'1487580009445982239', '1487580005092295511', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.034012559040156355,0.14703487214752348,0.017517508460160335,0.5150305932428837,3.5027785294779705,0.012516476190280852,1.758801928468162,0.7396704375244189
"frozenset({'1487580009445982239', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.0226840876599287,0.2124359832787419,0.017517508460160335,0.7722377343438371,3.635155035531655,0.012698591993342206,3.457833607566012,0.7417341312267628
"frozenset({'1487580009605365797', '1487580009286598681', '1487580005092295511'})",frozenset({'1487580005268456287'}),0.01350006333809877,0.17915633652436708,0.010233627101467635,0.7580428954423594,4.231181046388822,0.007815005210966942,3.3925173016776866,0.7741099013152437
"frozenset({'1487580009605365797', '1487580009286598681', '1487580005268456287'})",frozenset({'1487580005092295511'}),0.012622378255125861,0.2124359832787419,0.010233627101467635,0.810752688172043,3.8164564950761504,0.007552179765523762,4.161559861083921,0.7474109412124945
"frozenset({'1487580009605365797', '1487580005092295511', '1487580005268456287'})",frozenset({'1487580009286598681'}),0.018657594238042672,0.14703487214752348,0.010233627101467635,0.5484966052376334,3.7303844810863245,0.00749031011809666,1.889166588218912,0.7458468246882681
